channelid,subscriber_lifetime,views_lifetime,life_uploads,catid,category,View_range,upload_range,last_30_eng,last_30_views
UCtKSkSUu9xxY3k1s781as4g,164666,12535216,463,28,Science & Technology,high,low,27,7972
UCQKLsgPuZ2LPM4SDar0R9jg,164721,19190723,84,26,Howto & Style,high,low,1,9416
UCuG2UJkz3YDrItquG4syhmw,164767,12843080,81,24,Entertainment,high,low,3,54973
UCK_ungzYZjsoeuCvzv8RTog,164786,11208185,43,10,Music,high,low,1,5403
UC91nMMzLsVOt--za8U61PnQ,164888,27572425,2097,24,Entertainment,high,medium,2,5637
UCn9NecfQzjtp8zcAoGSZEBA,165014,5102765,41,28,Science & Technology,medium,low,1,15632
UCqVDSxEb7MNfYvddpbri4TA,165120,54002985,76,24,Entertainment,high,low,1,405
UCAHidXGEyhXf1X8NdxrUZ2Q,165204,18029418,644,25,News & Politics,high,low,1,23898
UC344tiP7qX4kQdZNdRrKKag,165277,9555863,159,27,Education,medium,low,1,10155
UCCtiOd8UJtAEVadRK6tqXAQ,165439,34650005,843,10,Music,high,low,14,5244
UCskpMrVxXSnJGOl18XIgeng,165465,56947337,413,22,People & Blogs,high,low,1,13678
UC3IygxFYFrdd_YaZg3ILOlw,165510,10142360,460,27,Education,high,low,1,136958
UCm4UxKBl7ha5QLyPNmEhWug,165526,14663363,588,22,People & Blogs,high,low,4,9285
UCXlIvD6MtbHB7YhP3vudmHQ,165617,8214885,313,26,Howto & Style,medium,low,8,19205
UC-xtRDG7Eo-alMQFeKtG2Fg,165621,5033207,67,23,Comedy,medium,low,10,17333
UCog179o20rQux6x5c4Ez_QQ,165637,52257261,1609,10,Music,high,medium,33,15383
UCjaxqtqplzEZxeThqc7r41w,165656,51314272,582,27,Education,high,low,1,17600
UCVv7h9KKcQ5B6KFVHOhZl4Q,165667,13791436,15,10,Music,high,low,5,4276
UCx87VyGiAhpWtvcpoocaUdw,165672,20670007,590,22,People & Blogs,high,low,1,7423
UCMXdi-xFPcZV2tDXlHuZHgw,165703,4271305,124,27,Education,medium,low,1,34650
UCnyNSNCZINCZ0DUzd2gTinw,165719,43487799,792,24,Entertainment,high,low,1,23352
UCAp7tTvbmcSY691ENhWrz4A,165732,12691406,1088,24,Entertainment,high,medium,60,7601
UCV1pXc3b3F4Bv-SBAk1k6jw,165750,9320295,122,27,Education,medium,low,2,74170
UCEqCSIZfDWtMHlLyGc7y1-A,165766,67090872,384,24,Entertainment,high,low,3,8127
UCeR7VYq8u0ztlwOI8kK5KDA,165825,48501400,416,20,Gaming,high,low,12,15549
UCapW6_3NXJp7YXb1lBIr7pw,165829,62613765,320,19,Travel & Events,high,low,6,20803
UCjJHpxJUaN6ZF3bhCgFzH0w,165863,10031801,32,24,Entertainment,high,low,5,82420
UCRTwo9eeCfOwIeJvHXOfvWw,165870,33614870,162,22,People & Blogs,high,low,1,16216
UCPXnayBvF7ynbG_I3VOTgIg,166027,60228026,542,19,Travel & Events,high,low,24,28467
UCoaAxlgAloYaU9BRw0hLGZQ,166034,13739807,86,22,People & Blogs,high,low,1,9528
UCih3GhYbMKZECH5_qX7Fzdg,166057,41532527,190,24,Entertainment,high,low,1,4667
UCyoqCVN_8RT_B3nnbWlO78Q,166127,10076189,118,26,Howto & Style,high,low,4,28961
UCqWV3VTeHL6s8C2C9_ebGdw,166151,90772449,1438,27,Education,high,medium,19,1617
UCelFUcLsoRTINqZ0Fy_Ezmw,166238,53418918,179,10,Music,high,low,1,15895
UCyGR5vfdIzNj6VRY13nzO-g,166279,9683141,2,22,People & Blogs,medium,low,2,1447
UCBhGj_8Kqrrzvaurhs1SuAA,166452,51897389,328,24,Entertainment,high,low,11,32740
UCBLF5teKEUzTN5gZ2zgR0kQ,166487,35488142,941,24,Entertainment,high,low,1,4857
UCDtx6VT5ep1hNpUbBwfBqPQ,166514,14398442,164,24,Entertainment,high,low,16,18585
UCZBmZvV5MqQT4XbZ-wSnSAA,166520,174130297,398,24,Entertainment,high,low,1,12087
UC3SMcCGMCcX0wnkpevxokUA,166528,34226206,662,10,Music,high,low,1,19311
UCYvSSAfFueFGXNOuqbKgI7Q,166717,7742876,146,28,Science & Technology,medium,low,1,11474
UC6jpIYomuqVe4qLHxZlgn9g,166737,33268674,361,23,Comedy,high,low,1,7976
UCIvaevG93xJvjGrMGPXq6lQ,166816,54496625,55,10,Music,high,low,1,12073
UCUpeOK9URysOwDtm8I9rEmQ,166982,9159116,202,24,Entertainment,medium,low,2,19349
UC2-cInwyBeJ8jYGcZIUQ_Mw,166986,22877381,721,27,Education,high,low,1,5444
UCpnr1cID2IaIQIac6jQDUDA,166994,75176783,781,24,Entertainment,high,low,76,5091
UCIlChHftjB49Ha0E8djnG0A,167013,17898268,772,25,News & Politics,high,low,79,47416
UCTnjH0zEIm6aJCSDqFPE3ng,167059,8148337,479,28,Science & Technology,medium,low,7,23615
UC7qwstoAbgMtZxl4ttHkbJQ,167332,35214042,56,22,People & Blogs,high,low,1,29487
UCmcF0D7ZYX-zwtKousZZcoA,167342,18204730,29,24,Entertainment,high,low,2,131850
UC1S_xAx78_14moPrtAuaYYw,167529,11484214,100,22,People & Blogs,high,low,1,10932
UCs7SfGw_1WHwthAKroV4K2g,167703,27168198,31,24,Entertainment,high,low,5,15732
UCf9JQfElc6IZWVO5FWsh-Tw,167722,7373783,216,26,Howto & Style,medium,low,11,41311
UCyY-FQH8aBdC5EaAN49imLA,167723,10686234,460,27,Education,high,low,1,14239
UCeAbidyYSJNgWA8MsAwhnIQ,167785,10989049,182,26,Howto & Style,high,low,2,20514
UC_zyvL4Kh8QRO-7otYnZ3cw,167905,23803185,27,10,Music,high,low,1,18951
UCGMrGpMw4nD4nMqARuEF3SQ,167954,11591963,122,22,People & Blogs,high,low,5,13426
UC7mkCr1e2ccrSGNc1Npj-zg,168006,15105763,44,24,Entertainment,high,low,1,7154
UCzt7-fZKqIr4m-xFNeMg8zw,168025,31684688,47,10,Music,high,low,1,62654
UCytePDFmydcE-g3pIVR3Rog,168048,43578232,1485,26,Howto & Style,high,medium,1,13211
UC8zniFyxlrjLMqByJOqzXJg,168089,4435568,107,27,Education,medium,low,1,74221
UCi9r0tWkoTtmhdr2Gs72i_w,168106,28310504,200,10,Music,high,low,26,25458
UC4-zA5UIePzU8DyIPXrTfag,168136,51970931,86,1,Film & Animation,high,low,1,24194
UCBG3bdDYrn3yPloioHeFqwg,168261,26890242,14,10,Music,high,low,1,14429
UCKBlzHNLzfnnYn-8c-gsgDA,168277,9316320,336,28,Science & Technology,medium,low,1,9444
UC7t3aqQXgsoTspPrG-GAwpg,168306,60392738,1647,24,Entertainment,high,medium,1,16906
UCB1yV-fKEsyIJ-0rAbkCu5w,168344,41249702,281,10,Music,high,low,2,10733
UCuIw0Z8gf_mD4yXpOP9m7MA,168409,43342803,3015,24,Entertainment,high,medium,1,14497
UCmxfZa-sV27MUDqy-iJIsfA,168482,56295915,1621,1,Film & Animation,high,medium,55,7823
UCugCuqIU-UQzlW3Obka8EPw,168656,29015132,859,22,People & Blogs,high,low,1,3662
UCm40kSg56qfys19NtzgXAAg,168676,30748396,813,25,News & Politics,high,low,126,13437
UC5cycrwSh6csvzwKAOE1aJw,168869,32485216,913,24,Entertainment,high,low,58,12469
UC4E-y-vhMWLz-qUS7fV66pQ,168891,4925678,161,28,Science & Technology,medium,low,1,3057
UCHzZnYin64SWwm-Wg9lLQUw,168984,13595071,249,27,Education,high,low,17,27646
UCi8PZPJChYGaQmb6C-z7MEg,169023,29606667,802,22,People & Blogs,high,low,1,27709
UCD8-jLxMkZsO8Tw9O2_Vwrg,169073,43348681,223,22,People & Blogs,high,low,43,17218
UCjyC6536I8O16BY6UfBZTIQ,169093,31468748,59,24,Entertainment,high,low,1,12831
UCgD4bIq6MFPi7OeQaWZbyqA,169094,57998164,632,10,Music,high,low,15,15453
UCKn7YUw5fcKp2vMr9TcJT_A,169134,15638680,250,26,Howto & Style,high,low,6,9260
UCkndCpVT0EbSRQLv_8XUV7w,169188,56351767,2330,25,News & Politics,high,medium,1,19393
UC6uMjNo86slN7w3AzUwxDhw,169342,14790971,920,25,News & Politics,high,low,28,9179
UClL2B6RtOT2v1eEzN8TPDiQ,169349,13731914,67,1,Film & Animation,high,low,1,13813
UCtqxgit9kUx1g4jaFPHkqFA,169446,55833539,1185,24,Entertainment,high,medium,1,16721
UCF39A3uxVlTanmlwK0j4-DQ,169450,17964180,1084,22,People & Blogs,high,medium,44,14727
UC1hzOz_lwkALqS-aHr-hUjQ,169537,20835878,720,28,Science & Technology,high,low,1,2452
UCv4FnIb7ytjHhuMlJmt4lSQ,169572,43439498,963,10,Music,high,low,34,24943
UCjPIh7H0oiT-q1__iJKlXtQ,169624,6395517,294,27,Education,medium,low,1,43484
UCO3OHWPN499lyGlGh2GcJgg,169681,32033621,1186,10,Music,high,medium,16,10963
UCevFxuywBS1MWPKnbTyiStA,169903,29126491,685,28,Science & Technology,high,low,22,27906
UCDIhrv9JJkeDlhFEIbPmyRw,169978,11220069,680,25,News & Politics,high,low,1,34866
UCdOA82A5LNe4sXDw-Li4kwA,170240,10174612,150,22,People & Blogs,high,low,8,26055
UCYeenRcRSTIz7mcoa2ZE4mQ,170279,63182615,2220,24,Entertainment,high,medium,1,19203
UCmJu5Xr8gQSjqx-8R6lDeMA,170293,4615988,155,27,Education,medium,low,1,5031
UCi3zgGxozOool_NEAsPeg0A,170395,19272751,539,22,People & Blogs,high,low,1,130423
UCfSUSGxsZBBE3o8bCQpqYgw,170507,8137847,167,27,Education,medium,low,2,43226
UCMiqGtOtQ3Yos7G4cYVtTgQ,170552,11642960,24,26,Howto & Style,high,low,6,8671
UCOukriSINE74KbrfoE9aRQg,170764,63428168,45,22,People & Blogs,high,low,9,6840
UCB2nAjurwj1ZuSpqZ07izPw,170835,11559301,563,25,News & Politics,high,low,91,15696
UComd_0nqtWNfo8-t9PLvZyQ,170848,15183654,77,22,People & Blogs,high,low,1,982
UCmpm6ealcDKm6tk3iarKXdg,170955,10823180,265,22,People & Blogs,high,low,1,51044
UC35ItUz7dZWnzwYSuoPO4Dw,170968,73014276,248,22,People & Blogs,high,low,31,21284
UCsN1oQup2-xZ8C29WWc6CFg,171188,17491394,615,24,Entertainment,high,low,7,84873
UCrVAc8YdtfDe_KhWKL8ONrw,171237,880948,29,10,Music,low,low,1,7431
UC3UV8lFSEWC891haHAvN4Tw,171342,7297933,13,27,Education,medium,low,1,10424
UCMuauRU4iGMJwy_VVilvriw,171468,40995061,786,24,Entertainment,high,low,5,29073
UCdABhsQyCDAv2VKvQ97UTOw,171520,9285115,60,28,Science & Technology,medium,low,1,16730
UCTpQlzu2WWEOBB-g8uMO-Ew,171550,4178355,25,24,Entertainment,medium,low,1,12424
UCeWSutBJUM8SDxYBxieGilA,171566,20507885,5,10,Music,high,low,1,5239
UCjzp-2whsvaUCpYP3XSr_Zw,171579,25286195,2585,24,Entertainment,high,medium,2,8075
UC5w3oiyRomZ_M--3dTh58uA,171634,12490138,227,22,People & Blogs,high,low,2,16909
UC1BO9BsItX0Ju6U5L56-Y6g,171744,15469985,242,24,Entertainment,high,low,10,14555
UC7mw3zivX_cLSJ8gg-9Cz3w,171856,31295784,327,24,Entertainment,high,low,2,29533
UCd9KkPAQjmINi4IDsnDw0hA,171912,32078685,1034,24,Entertainment,high,medium,6,22082
UCW5ZADpnK4CbFKyqN8yPqaw,171926,49330219,412,20,Gaming,high,low,12,5934
UC0aPMHsF9pT1KFF5vjf8wEg,171960,22543989,1827,25,News & Politics,high,medium,3,60620
UCtZ1Pm42gx7yCSqR9w77Kew,172118,9968957,427,20,Gaming,medium,low,46,13295
UC1Bb-sdTli32QtPyjEXz6KA,172143,52205952,5850,24,Entertainment,high,medium,129,18474
UCG-IpqfihX3l9W6zTHFZdrA,172239,20817944,450,22,People & Blogs,high,low,1,8064
UCSQ0yDqLPhsBxpKBkxzVQdg,172309,10107845,120,26,Howto & Style,high,low,1,13058
UCgzF2ck_ggGtXaUtS_152VA,172313,7844317,18,24,Entertainment,medium,low,5,22076
UCsVCyZFXPPL_iYD8-O2UvrQ,172416,35402074,1050,22,People & Blogs,high,medium,11,10477
UCHje7h2UOoRzaMbe7sC9W3A,172420,56837710,4775,19,Travel & Events,high,medium,57,8928
UCyt_AgWdwEH1zolMOVwQzRA,172488,28013899,129,10,Music,high,low,1,27557
UCustbySVJGb659WDpdkeATg,172514,23776906,1541,25,News & Politics,high,medium,3,10187
UCN2neQjk5vGLDJldnFSrq5g,172539,32185096,2805,24,Entertainment,high,medium,46,4947
UCBDMz2S4wKTdd-aRoAwIjMA,172566,6821687,182,20,Gaming,medium,low,1,5378
UCDWy-8Zcv-qr45CfY6-9ebg,172574,8132621,109,22,People & Blogs,medium,low,10,47839
UCzFRfjs5aM2nqwRDpeKzCQw,172591,15038349,221,19,Travel & Events,high,low,22,45509
UCZf4HTiOtbRLdT8NSPEtlew,172703,5503354,408,2,Autos & Vehicles,medium,low,1,48634
UCYZGAiJoGBmeCTTCjBOmaRg,172713,9343422,175,24,Entertainment,medium,low,3,9531
UCXh69H4qIrJa00kNme8mtCA,172715,19607705,116,26,Howto & Style,high,low,1,5436
UCQicFsqAIVpMX0gATlrPyow,172821,11361414,186,28,Science & Technology,high,low,2,11290
UC-LAdUcXpFsz2DGFIcHeHDw,172848,38538514,3780,25,News & Politics,high,medium,2,8296
UC3jHdpT6G28hmoP83W1pNQg,172914,31375417,17,10,Music,high,low,2,31058
UChahm6WYl7bD1uWfNEFqcZw,173041,27289787,39,26,Howto & Style,high,low,3,30250
UCn1ZfeIpnrB2JZf0EGODVIQ,173064,23347051,192,10,Music,high,low,1,17292
UClMTa5DS4lHNCM3MUyanTow,173137,25739101,296,22,People & Blogs,high,low,1,25027
UCgPOnse_mppFsS7yOVR8FJg,173148,28962037,146,27,Education,high,low,2,7930
UClhbqxDAe6Q-GzS6ekJPXqw,173204,77355276,268,10,Music,high,low,2,25093
UCK6ZGT4IiCmHuUminfq_zvA,173213,13576304,85,24,Entertainment,high,low,3,4293
UCHwbKsf7aAVIv35SEf9difQ,173250,9911920,832,27,Education,medium,low,15,8470
UCp57W-eQjbYUPJuTMEfbf1Q,173325,8751768,43,22,People & Blogs,medium,low,6,106226
UC3ux-QuJyWnEuEjzksKgnpQ,173425,12563978,428,24,Entertainment,high,low,4,7826
UC1pGgQdy0YB8fgpjonWuHhQ,173460,86198590,696,24,Entertainment,high,low,262,24382
UC1oNjJwLnhj5MT9l1A1K9rQ,173460,5118011,61,22,People & Blogs,medium,low,1,166961
UCDmCBf1PYrDFwJ8pQlp7HAg,173495,39054456,47,23,Comedy,high,low,1,12872
UCx2uJwwk-VbxDeH-omCHDuQ,173615,42312923,4085,10,Music,high,medium,10,12643
UCZAIG0dpSu0mzlBqZyl8PAA,174002,9121652,17,10,Music,medium,low,1,53780
UCYqxWKyPV4sp1XYw3lXxkag,174017,15756036,296,22,People & Blogs,high,low,1,11601
UC7b7VERUfoNg0UiSLwlaEmA,174074,125464830,680,24,Entertainment,high,low,32,10665
UCPPpGZoeifYu4AVoCnQKrWA,174087,42236276,928,10,Music,high,low,72,13467
UC7qRyUvlsuXGnfGuOrLRG0g,174171,79414448,3580,25,News & Politics,high,medium,195,19501
UClG6hPQzcoKQUMFwWxybCgw,174210,51889654,1335,24,Entertainment,high,medium,1,35298
UCBQW6AF7AmH42qQbWdeIzeA,174415,14052893,173,26,Howto & Style,high,low,2,27320
UCscZfGel3Z-AUmvBfZC38kQ,174468,44185536,264,26,Howto & Style,high,low,3,6112
UCDV5PLFWEgBW0Sx4p1wmXSA,174563,82624053,147,24,Entertainment,high,low,1,33249
UCo_ElYPrrbxHoBdHC4qxlhQ,174659,5383969,27,28,Science & Technology,medium,low,1,9763
UCUMYdI0IqYVrUuqTD3-j6uA,174676,24793446,152,24,Entertainment,high,low,5,14176
UCLMkh2PYXpQh52d3m2bzNNA,174693,9493678,139,1,Film & Animation,medium,low,5,1843
UCvaWv0eX3VpsZiygSjUQssA,174893,13233437,323,28,Science & Technology,high,low,16,12594
UCn2Vyf04SnEs5xkh4Z9wwZA,175097,66352941,211,22,People & Blogs,high,low,1,21637
UCFJwOfA_7sEG2j0ZrnYPXkw,175114,7798953,420,22,People & Blogs,medium,low,6,3387
UCtNW3hnLSksnVk7A918BsfQ,175156,5169306,235,22,People & Blogs,medium,low,5,8349
UCSmju75-hjmrh4x7e9p8-Zw,175217,32862707,182,24,Entertainment,high,low,12,11798
UCcOCNb6of4HVKsHK6wdvzIg,175248,96135241,57,10,Music,high,low,1,4877
UCMV4ILxQfeiCRbTLLiCXcJg,175384,73164470,3993,25,News & Politics,high,medium,3,9152
UCbK5r8BdoyhVud7SNa2H5Zg,175453,49509880,1170,1,Film & Animation,high,medium,242,5444
UCmDEmps97UQQ_AfqQqeFiKw,175501,46297056,77,1,Film & Animation,high,low,1,11643
UCDFyNw6u99z2YhE0ZBLb3Ig,175503,102605338,15,10,Music,high,low,2,18950
UCCvsz4VlSOnGPLMJuQkgVmw,175720,11501003,212,27,Education,high,low,21,6077
UCLZ5vvI7a2ZE87eMvKplDug,175938,61113576,27148,25,News & Politics,high,high,227,12214
UCBDppYqUutAQ1B4gaqRhTTg,175969,24677826,835,24,Entertainment,high,low,35,12604
UCI_mwTKUhicNzFrhm33MzBQ,176133,44314958,33913,24,Entertainment,high,high,184,12274
UCoxXGIE4cdBeN7HNfEOn6_g,176177,25266328,617,10,Music,high,low,12,6778
UCpWaIRVyyr_kBucG2wfrqzw,176249,8622137,212,26,Howto & Style,medium,low,2,30776
UCgASH-etnGtZske1BriYFdw,176357,52901202,1949,22,People & Blogs,high,medium,20,32054
UCnKhQkCUS1oCEvjuTfU4xIw,176634,4082707,168,28,Science & Technology,medium,low,8,83185
UCS_xkLpN2bKlnRhgZWDEyUw,176678,15077963,137,24,Entertainment,high,low,1,7151
UCF86M9pykSgszc703SMkOcw,176711,18052986,451,22,People & Blogs,high,low,3,19362
UC9JZKsDiWzPoxbWtepYyvPA,176876,5684850,27,27,Education,medium,low,1,12818
UCJH80xCxyzvZXZ-QdiNgqHg,176967,10925098,83,28,Science & Technology,high,low,45,86076
UCOG5fOfgy9xCiz9qNY58Agg,177005,26646799,184,26,Howto & Style,high,low,1,39692
UC2gMHaUekvep04RswSNVccQ,177018,16266030,213,26,Howto & Style,high,low,54,3843
UCFzHlr2TxogaBqxBsuvr3tQ,177031,29772703,272,26,Howto & Style,high,low,2,18415
UCi4Vq-teuggkmswEWCcVrYA,177070,22387770,436,10,Music,high,low,4,14074
UCqP9S4BPa8FHMHEtoFNgaQA,177090,8422281,162,28,Science & Technology,medium,low,2,13247
UCiqMmA3AUIfa4cJwztzHtug,177224,19144216,64,22,People & Blogs,high,low,2,20515
UCXn9EUQXsmogW8Id0aXJKaQ,177413,12199861,193,28,Science & Technology,high,low,1,5617
UCqGK3YRYXWHGG71Dmc54viA,177434,36708641,188,26,Howto & Style,high,low,26,8034
UCEFVWqzaSYWnSFO9ZfzCCcA,177447,14775748,18,24,Entertainment,high,low,2,17989
UCrdYtT9UT3tLrHHd9gFNjqg,177487,19230816,17,24,Entertainment,high,low,2,143324
UCGOs56EiYidMH-yqDjD1vdg,177531,20850879,1722,2,Autos & Vehicles,high,medium,1,31121
UC1GC-AoUwMvJDLFLlGxJO_g,177601,51475341,290,1,Film & Animation,high,low,9,10996
UCnZwDjekzIMcyHXmLO9pcIg,177677,67627496,47906,25,News & Politics,high,high,20,11951
UCLSGQejLZrO5-f_H2O_scqQ,177786,10721378,29,27,Education,high,low,1,4843
UCxjgevgPPCmEdlaj4dYfPCg,178235,26911142,93,23,Comedy,high,low,2,40233
UCPQSVmzeEg9pBdrB2udaT1w,178245,68569477,630,15,Pets & Animals,high,low,19,17584
UC0GyXbZSMtKnhhIR8WslQZQ,178251,10604724,51,24,Entertainment,high,low,3,40049
UCqrJfqXKFIBs4llVPipWppg,178380,18982733,1654,27,Education,high,medium,31,77885
UCcc5erlcGkmXM4Mlk7DgeBQ,178590,9134541,163,27,Education,medium,low,3,15186
UCfbDLSQqbdDPYX1NnwBFygQ,178621,19291352,8,22,People & Blogs,high,low,2,16531
UCRXuOk2U792ckMIa8guVB3Q,178673,22126883,2300,15,Pets & Animals,high,medium,16,35677
UCDiy2j84o81ojxNz3RizlbA,178811,33834511,71,10,Music,high,low,1,8822
UCr956jxhiFvM4KPgCTWVXlg,178854,31747654,23,10,Music,high,low,1,11943
UCvhu8M986EGtU7Ksh1kUwGg,178950,7908896,235,19,Travel & Events,medium,low,2,14348
UCg01vik67lOOmjzp6iWmcxw,178966,18368597,301,26,Howto & Style,high,low,1,17330
UCZOG4X4yW22nkuY2aKt0A_w,179006,6950501,90,27,Education,medium,low,1,5637
UCzOdB9E4MwgxU0fhcHmlzHQ,179048,5854966,689,27,Education,medium,low,2,37945
UCUMCDBsK0EFkSwGtc2Mpn4A,179161,27405982,266,26,Howto & Style,high,low,14,4420
UCDWJab8D5mcfHqRI7vAp4jQ,179243,64134209,733,24,Entertainment,high,low,1,11948
UCMamNBjyzIR-824ZjntAXmg,179365,64279230,5002,25,News & Politics,high,medium,43,10860
UCpU7HoODWHyK3wZPeepuO7w,179446,35370807,40,22,People & Blogs,high,low,2,18892
UCid1ssBRRdMmcWSOMUdD8aA,179613,29218905,290,24,Entertainment,high,low,4,35648
UCGFnFG2ZkXzfd32qvLtXelg,179615,15633326,299,28,Science & Technology,high,low,4,6049
UCh1jRCBlQ3ZIZVsNVciwiAg,179696,46410750,392,26,Howto & Style,high,low,20,5161
UCfxxS-CeyAMY5pzWNe1ykFg,179710,30182641,156,22,People & Blogs,high,low,1,13661
UCbxDfNv-R8MYBDv1HVPavvQ,179765,31784128,81,24,Entertainment,high,low,1,10962
UCQ1RT1MuhKBRYlg2Z8_U4MA,180007,40164451,638,24,Entertainment,high,low,37,69138
UCzJu-7z7kVW71gfLWUe7Ahw,180146,17064202,452,28,Science & Technology,high,low,1,11585
UCNQ_P-V5HmFdwbICgHH9kNg,180497,115488989,8013,24,Entertainment,high,medium,1,2118
UCVlWr_LN9y80smEMr0KTBOA,180510,30236827,394,10,Music,high,low,38,13049
UCR1_D3rZ6rKWXXDNP5_j_7Q,180525,5381388,96,27,Education,medium,low,1,42047
UC8vYjVRNPEIBvUnI9G8z3GA,180582,5304902,150,22,People & Blogs,medium,low,3,1135
UCe2xFSp2MlZADlz1hLwra0g,180615,11076430,281,26,Howto & Style,high,low,1,10729
UCbupNFbZu4HT6SBj-nZADOg,180657,21072002,821,24,Entertainment,high,low,35,9502
UCqMuY3EH6GmHEhhq-f8i9Nw,180728,58019363,952,24,Entertainment,high,low,1,19753
UCUNVE5uUTo_J2BsRQIJE4Sw,180731,36656595,865,26,Howto & Style,high,low,1,6685
UCrHDY6lrJ8NXCKxFppomr3A,180767,6208772,479,22,People & Blogs,medium,low,7,26896
UCU0aMvYEzWRR2tV0UD8e2Og,180812,52002031,2531,10,Music,high,medium,2,26199
UC4GeYPaBvft1uzEb3be-QqA,180863,16817720,328,24,Entertainment,high,low,12,17816
UC2xbNCFnf8cjI1D02WnN_wQ,180949,28861789,430,1,Film & Animation,high,low,25,16730
UCT-MIqriuPr8o9-ZxJVo7qA,181085,17215081,601,28,Science & Technology,high,low,3,21300
UCA6q5E9yd7cSgl8m0TrxOmQ,181272,68984373,29,24,Entertainment,high,low,2,4472
UCIJGRdTZ3ZUo8h8YGMu2iMA,181547,8398791,208,28,Science & Technology,medium,low,10,14079
UCfpVnIwj6RnNBJ-sqp01p9Q,181741,10616061,600,28,Science & Technology,high,low,2,11254
UCIRV5KiEoDdhpGIlCng7UZg,181964,12829686,74,22,People & Blogs,high,low,2,13127
UCaMm7_uk497PjSHv_CBTYxA,182059,36637789,7,24,Entertainment,high,low,2,18169
UC4fB9Aqkbzjb_wHs7oMYijg,182068,21700864,170,10,Music,high,low,1,26553
UCPX1sngcKxui4ivVbVmb_5w,182070,15263529,92,26,Howto & Style,high,low,1,36361
UCRrC-24ktw9_VMdDyD4l4Vg,182137,24993372,1010,24,Entertainment,high,medium,4,44814
UCovxpJgM_k_icJR1L7-pcyA,182412,15508039,186,24,Entertainment,high,low,12,9319
UCVCaRnqXOgQQ5-Wkty5RRPQ,182641,22280821,86,24,Entertainment,high,low,2,28942
UCuka019KhTyyGFSMhAwDl1A,182757,28756126,794,26,Howto & Style,high,low,31,14890
UCv-LHKKw-RUEiUhJOlDZlwQ,183082,71437437,4957,24,Entertainment,high,medium,1,1879
UCQVnHO650zurm3VUyExHuxw,183082,15143963,70,10,Music,high,low,2,38951
UCy-x_ONH3_C5zsJrv8k_-Ow,183106,6890383,620,28,Science & Technology,medium,low,1,7227
UCTyFiyAmloGZFNd1MJNWGUw,183124,6448124,61,17,Sports,medium,low,1,8493
UC-vj_VKn5iffTtUnAUOKTOg,183125,12573295,142,26,Howto & Style,high,low,9,20822
UC-YshF0USNe4WirYM2NM_uA,183130,27663837,239,24,Entertainment,high,low,1,16970
UCP3_kKvBy9XUW82NdvjisAQ,183161,62710470,27,24,Entertainment,high,low,18,42644
UCGCxPbqhn1MtGBm4aEC9CCQ,183280,49426157,1594,24,Entertainment,high,medium,16,12522
UCU_Dzyqehuz3pVbZrOqOT3A,183412,35251658,10301,22,People & Blogs,high,high,2,37124
UCTS6MKBP4KA7V4FQI-j9_nQ,183462,10911828,197,27,Education,high,low,4,18723
UCSufq-9VtFHNrHshSOo_SRg,183595,9259397,712,27,Education,medium,low,4,8857
UCgB00HzD9sVNXBq3_EoF1Vw,183605,21823426,1008,27,Education,high,medium,17,19225
UCR6arqcGnmild76MuXQjezA,183758,53247999,46217,22,People & Blogs,high,high,2,15213
UCgBmfNILAlXmGv3CsJ8oFJA,183929,36359430,8346,27,Education,high,medium,1,11169
UCzOrpRAPhzLet9lCv1unRqw,184029,53946005,2532,25,News & Politics,high,medium,4,11705
UCBcG9TT58nA1w9Oo3Os3MMg,184041,16661746,575,25,News & Politics,high,low,1,22728
UCQg1Vfai2j-CYoBV9snIU6w,184254,68222173,26,10,Music,high,low,1,26920
UCjcfFENM67lexZzZxyDpWJg,184396,20963358,209,24,Entertainment,high,low,9,13594
UC5yMD0m-4PIAwdDc696-Ntg,184531,39087928,24,10,Music,high,low,9,40934
UCLFSjujEWvv9jFqFe9ygnyw,184575,73825154,330,22,People & Blogs,high,low,48,61092
UCUVNBR4nPDfiv2Q_wGw34mg,184644,8213115,404,24,Entertainment,medium,low,2,35820
UCWk6a0YyZ8w-5aBFlj6nWxQ,184706,72137857,1359,24,Entertainment,high,medium,122,6870
UCUlHmImY7H2oVCKoPoU-O4A,184715,5070826,142,22,People & Blogs,medium,low,1,110617
UCdq-f5P3xzPzcc3e07Dk5gg,184839,50381459,18,24,Entertainment,high,low,1,34419
UCr0xE60E6PNlBHeVUNPKmvw,184841,23493454,607,27,Education,high,low,43,24631
UCYR1wyNr6gI4YFMfH62uTrA,185036,39223347,633,22,People & Blogs,high,low,2,31925
UC8xgalHz7T48nKqblwMTpuQ,185042,27727794,271,23,Comedy,high,low,2,9919
UCKgwCPfiX8tRSAdeF2WE7PA,185089,6811218,467,22,People & Blogs,medium,low,1,25239
UCdE-ySmgqQGY2AJg_lwi-QQ,185144,48907480,803,24,Entertainment,high,low,35,13167
UCwPA7tDDZqdkWNtVX3iqMxA,185227,11917327,209,22,People & Blogs,high,low,2,16872
UCOP4Gbw-T1ofcW8vyL89ZDw,185260,40502147,23503,25,News & Politics,high,high,73,28189
UCu2GfyuAbSkSeROTqHZQnAg,185416,74345430,3915,24,Entertainment,high,medium,58,12130
UCqbgQXCB3zkBmGwSA_zmw2w,185468,41819752,11891,25,News & Politics,high,high,1,17084
